Months,L,M,S,p3,p10,p25,p50,p75,p85,p97
32.55852156,-0.5684,15.467,0.08461,13.28140876,13.92223054,14.62227706,15.467,16.3908525,16.92280803,18.27447672
32.59137577,-0.5684,15.4663,0.08462,13.28057861,13.9214324,14.62151977,15.4663,16.39022494,16.92222673,18.27402753
32.62422998,-0.5684,15.4656,0.08462,13.27997754,13.92080232,14.620858,15.4656,16.38948313,16.92146084,18.27320045
32.65708419,-0.5684,15.4648,0.08462,13.2792906,13.92008223,14.6201017,15.4648,16.38863534,16.92058553,18.27225522
32.6899384,-0.5684,15.4641,0.08463,13.2784605,13.91928412,14.61934443,15.4641,16.38800776,16.9200042,18.27180598
32.72279261,-0.5684,15.4633,0.08463,13.27777357,13.91856404,14.61858813,15.4633,16.38715997,16.91912888,18.27086073
32.75564681,-0.5684,15.4626,0.08464,13.27694351,13.91776596,14.61783087,15.4626,16.38653238,16.91854753,18.27041144
32.78850103,-0.5684,15.4619,0.08464,13.27634245,13.9171359,14.61716911,15.4619,16.38579055,16.91778161,18.26958433
32.82135524,-0.5684,15.4611,0.08465,13.27542657,13.91624784,14.61631733,15.4611,16.38505697,16.91709082,18.26901685
32.85420944,-0.5684,15.4604,0.08465,13.27482552,13.91561778,14.61565558,15.4604,16.38431514,16.9163249,18.26818972
32.88706366,-0.5684,15.4597,0.08465,13.27422448,13.91498772,14.61499383,15.4597,16.3835733,16.91555898,18.26736259
32.91991786,-0.5684,15.4589,0.08466,13.27330864,13.9140997,14.61414207,15.4589,16.3828397,16.91486816,18.26679504
32.95277207,-0.5684,15.4582,0.08466,13.27270761,13.91346965,14.61348032,15.4582,16.38209787,16.91410223,18.2659679
32.98562629,-0.5684,15.4575,0.08467,13.27187768,13.91267166,14.61272311,15.4575,16.38147023,16.9135208,18.26551847
33.01848049,-0.5684,15.4568,0.08467,13.27127665,13.91204162,14.61206136,15.4568,16.38072838,16.91275486,18.26469131
33.0513347,-0.5684,15.456,0.08468,13.2703609,13.91115365,14.61120963,15.456,16.37999475,16.91206399,18.26412368
33.08418891,-0.5684,15.4553,0.08468,13.26975988,13.91052361,14.61054789,15.4553,16.3792529,16.91129805,18.2632965
33.11704312,-0.5684,15.4546,0.08469,13.26893003,13.90972567,14.60979071,15.4546,16.37862524,16.91071657,18.262847
33.14989733,-0.5684,15.4539,0.08469,13.26832902,13.90909565,14.60912897,15.4539,16.37788338,16.90995062,18.2620198
33.18275154,-0.5684,15.4531,0.0847,13.26741335,13.90820773,14.60827727,15.4531,16.37714972,16.9092597,18.26145208
33.21560575,-0.5684,15.4524,0.0847,13.26681236,13.90757771,14.60761554,15.4524,16.37640786,16.90849374,18.26062487
33.24845996,-0.5684,15.4517,0.08471,13.26598257,13.90677983,14.60685839,15.4517,16.37578016,16.90791222,18.26017528
33.28131417,-0.5684,15.451,0.08471,13.26538159,13.90614982,14.60619666,15.451,16.3750383,16.90714625,18.25934805
33.31416838,-0.5684,15.4503,0.08472,13.26455185,13.90535196,14.60543952,15.4503,16.37441059,16.90656471,18.25889843
33.34702258,-0.5684,15.4495,0.08472,13.26386502,13.90463195,14.60468327,15.4495,16.37356274,16.9056893,18.257953
33.3798768,-0.5684,15.4488,0.08473,13.26303532,13.90383412,14.60392614,15.4488,16.37293501,16.90510774,18.25750333
33.41273101,-0.5684,15.4481,0.08473,13.26243435,13.90320413,14.60326442,15.4481,16.37219314,16.90434175,18.25667607
33.44558521,-0.5684,15.4474,0.08474,13.26160469,13.90240632,14.60250731,15.4474,16.3715654,16.90376016,18.25622636
33.47843943,-0.5684,15.4467,0.08474,13.26100374,13.90177633,14.6018456,15.4467,16.37082352,16.90299417,18.25539908
33.51129363,-0.5684,15.446,0.08475,13.2601741,13.90097855,14.6010885,15.446,16.37019576,16.90241256,18.25494934
33.54414784,-0.5684,15.4453,0.08476,13.2593445,13.90018079,14.60033141,15.4453,16.369568,16.90183094,18.25449957
33.57700206,-0.5684,15.4446,0.08476,13.25874357,13.89955082,14.5996697,15.4446,16.36882611,16.90106493,18.25367225
33.60985626,-0.5684,15.4439,0.08477,13.257914,13.89875308,14.59891263,15.4439,16.36819833,16.90048328,18.25322245
33.64271047,-0.5684,15.4432,0.08477,13.25731308,13.89812312,14.59825093,15.4432,16.36745643,16.89971726,18.25239512
33.67556469,-0.5684,15.4425,0.08478,13.25648355,13.89732541,14.59749387,15.4425,16.36682864,16.8991356,18.25194527
33.70841889,-0.5684,15.4418,0.08478,13.25588264,13.89669545,14.59683217,15.4418,16.36608674,16.89836957,18.25111792
33.7412731,-0.5684,15.4411,0.08479,13.25505315,13.89589777,14.59607513,15.4411,16.36545893,16.89778788,18.25066804
33.77412731,-0.5684,15.4404,0.0848,13.25422368,13.8951001,14.59531809,15.4404,16.36483112,16.89720618,18.25021813
33.80698152,-0.5684,15.4397,0.0848,13.2536228,13.89447016,14.5946564,15.4397,16.36408921,16.89644013,18.24939075
33.83983573,-0.5684,15.439,0.08481,13.25279337,13.89367252,14.59389938,15.439,16.36346138,16.89585841,18.2489408
33.87268994,-0.5684,15.4383,0.08482,13.25196397,13.8928749,14.59314237,15.4383,16.36283354,16.89527667,18.24849084
33.90554415,-0.5684,15.4376,0.08482,13.2513631,13.89224497,14.59248069,15.4376,16.36209162,16.89451061,18.24766342
33.93839835,-0.5684,15.4369,0.08483,13.25053373,13.89144738,14.59172369,15.4369,16.36146376,16.89392885,18.24721341
33.97125257,-0.5684,15.4362,0.08483,13.24993288,13.89081745,14.59106201,15.4362,16.36072184,16.89316278,18.24638597
34.00410678,-0.5684,15.4355,0.08484,13.24910355,13.89001989,14.59030503,15.4355,16.36009397,16.892581,18.24593593
34.03696098,-0.5684,15.4349,0.08485,13.24836008,13.88931232,14.58964258,15.4349,16.35957208,16.89210865,18.24560407
34.0698152,-0.5684,15.4342,0.08485,13.24775925,13.88868242,14.58898091,15.4342,16.35883014,16.89134256,18.2447766
34.1026694,-0.5684,15.4335,0.08486,13.24692998,13.88788489,14.58822395,15.4335,16.35820225,16.89076075,18.2443265
34.13552361,-0.5684,15.4328,0.08487,13.24610074,13.88708738,14.587467,15.4328,16.35757435,16.89017892,18.24387637
34.16837783,-0.5684,15.4321,0.08487,13.24549993,13.8864575,14.58680534,15.4321,16.35683241,16.88941282,18.24304887
34.20123203,-0.5684,15.4315,0.08488,13.24475656,13.88575,14.58614292,15.4315,16.35631048,16.88894041,18.24271692
34.23408624,-0.5684,15.4308,0.08489,13.24392738,13.88495253,14.58538599,15.4308,16.35568256,16.88835855,18.24226674
34.26694046,-0.5684,15.4301,0.08489,13.24332659,13.88432266,14.58472434,15.4301,16.35494061,16.88759243,18.2414392
34.29979466,-0.5684,15.4294,0.0849,13.24249745,13.88352522,14.58396743,15.4294,16.35431267,16.88701054,18.24098898
34.33264887,-0.5684,15.4288,0.08491,13.24175416,13.88281778,14.58330504,15.4288,16.35379072,16.88653809,18.24065695
34.36550308,-0.5684,15.4281,0.08492,13.24092508,13.88202038,14.58254814,15.4281,16.35316276,16.88595618,18.24020669
34.39835729,-0.5684,15.4274,0.08492,13.24032431,13.88139053,14.58188651,15.4274,16.35242079,16.88519004,18.2393791
34.4312115,-0.5684,15.4268,0.08493,13.23958109,13.88068313,14.58122414,15.4268,16.35189882,16.88471755,18.23904703
34.46406571,-0.5684,15.4261,0.08494,13.23875206,13.87988577,14.58046727,15.4261,16.35127084,16.88413561,18.2385967
34.49691992,-0.5684,15.4254,0.08494,13.23815132,13.87925593,14.57980564,15.4254,16.35052886,16.88336945,18.23776908
34.52977412,-0.5684,15.4248,0.08495,13.23740815,13.87854858,14.5791433,15.4248,16.35000686,16.88289693,18.23743695
34.56262834,-0.5684,15.4241,0.08496,13.23657919,13.87775126,14.57838645,15.4241,16.34937886,16.88231495,18.23698657
34.59548255,-0.5684,15.4234,0.08497,13.23575026,13.87695396,14.57762961,15.4234,16.34875085,16.88173296,18.23653616
34.62833675,-0.5684,15.4228,0.08497,13.23523537,13.87641412,14.57706251,15.4228,16.34811486,16.88107623,18.23582673
34.66119097,-0.5684,15.4221,0.08498,13.23440647,13.87561685,14.57630568,15.4221,16.34748683,16.88049421,18.23537629
34.69404517,-0.5684,15.4215,0.08499,13.23366341,13.87490957,14.57564338,15.4215,16.3469648,16.88002165,18.23504407
34.72689938,-0.5684,15.4208,0.085,13.23283457,13.87411233,14.57488657,15.4208,16.34633676,16.87943961,18.23459358
34.7597536,-0.5684,15.4202,0.08501,13.23209156,13.87340508,14.57422428,15.4202,16.34581472,16.87896701,18.23426133
34.7926078,-0.5684,15.4195,0.08501,13.23149089,13.8727753,14.57356268,15.4195,16.3450727,16.87820079,18.23343359
34.82546201,-0.5684,15.4189,0.08502,13.23074791,13.87206807,14.57290041,15.4189,16.34455064,16.87772818,18.2331013
34.85831623,-0.5684,15.4182,0.08503,13.22991916,13.8712709,14.57214363,15.4182,16.34392257,16.87714609,18.23265074
34.89117043,-0.5684,15.4176,0.08504,13.22917623,13.8705637,14.57148138,15.4176,16.34340049,16.87667346,18.23231841
34.92402464,-0.5684,15.4169,0.08505,13.22834753,13.86976656,14.57072462,15.4169,16.3427724,16.87609135,18.23186781
34.95687885,-0.5684,15.4163,0.08505,13.2278327,13.86922678,14.57015755,15.4163,16.34213637,16.87543456,18.23115825
34.98973306,-0.5684,15.4157,0.08506,13.22708983,13.86851962,14.56949531,15.4157,16.34161427,16.87496189,18.23082588
35.02258727,-0.5684,15.415,0.08507,13.22626119,13.86772252,14.56873858,15.415,16.34098616,16.87437974,18.23037522
35.05544148,-0.5684,15.4144,0.08508,13.22551837,13.86701541,14.56807636,15.4144,16.34046405,16.87390705,18.2300428
35.08829569,-0.5684,15.4137,0.08509,13.22468978,13.86621834,14.56731964,15.4137,16.33983592,16.87332488,18.2295921
35.12114989,-0.5684,15.4131,0.0851,13.22394701,13.86551126,14.56665744,15.4131,16.33931379,16.87285217,18.22925965
35.15400411,-0.5684,15.4125,0.0851,13.22343223,13.8649715,14.56609039,15.4125,16.33867774,16.87219534,18.22855002
35.18685832,-0.5684,15.4119,0.08511,13.2226895,13.86426444,14.5654282,15.4119,16.3381556,16.87172261,18.22821754
35.21971252,-0.5684,15.4112,0.08512,13.22186099,13.86346744,14.56467151,15.4112,16.33752744,16.8711404,18.22776677
35.25256674,-0.5684,15.4106,0.08513,13.22111831,13.86276041,14.56400934,15.4106,16.33700528,16.87066764,18.22743425
35.28542094,-0.5684,15.41,0.08514,13.22037565,13.8620534,14.56334718,15.41,16.33648312,16.87019487,18.22710171
35.31827515,-0.5684,15.4093,0.08515,13.21954722,13.86125644,14.56259052,15.4093,16.33585494,16.86961262,18.22665087
35.35112937,-0.5684,15.4087,0.08516,13.21880461,13.86054947,14.56192838,15.4087,16.33533276,16.86913983,18.2263183
35.38398357,-0.5684,15.4081,0.08517,13.21806202,13.8598425,14.56126624,15.4081,16.33481057,16.86866703,18.22598571
35.41683778,-0.5684,15.4075,0.08517,13.2175473,13.85930279,14.56069922,15.4075,16.33417448,16.86801015,18.22527598
35.449692,-0.5684,15.4069,0.08518,13.21680474,13.85859585,14.56003709,15.4069,16.33365228,16.86753733,18.22494336
35.4825462,-0.5684,15.4063,0.08519,13.21606221,13.85788893,14.55937498,15.4063,16.33313008,16.8670645,18.22461072
35.51540041,-0.5684,15.4056,0.0852,13.21523392,13.85709207,14.55861837,15.4056,16.33250185,16.86648217,18.22415977
35.54825462,-0.5684,15.405,0.08521,13.21449144,13.85638518,14.55795627,15.405,16.33197962,16.86600932,18.22382709
35.58110883,-0.5684,15.4044,0.08522,13.21374898,13.85567831,14.55729418,15.4044,16.33145739,16.86553645,18.2234944
35.61396304,-0.5684,15.4038,0.08523,13.21300655,13.85497145,14.55663209,15.4038,16.33093515,16.86506358,18.22316169
35.64681725,-0.5684,15.4032,0.08524,13.21226413,13.85426461,14.55597002,15.4032,16.33041291,16.86459069,18.22282896
35.67967146,-0.5684,15.4026,0.08525,13.21152175,13.85355778,14.55530795,15.4026,16.32989066,16.86411779,18.22249621
35.71252566,-0.5684,15.402,0.08526,13.21077938,13.85285097,14.5546459,15.402,16.32936839,16.86364488,18.22216345
35.74537988,-0.5684,15.4014,0.08527,13.21003704,13.85214418,14.55398385,15.4014,16.32884613,16.86317195,18.22183067
35.77823409,-0.5684,15.4008,0.08528,13.20929473,13.8514374,14.55332181,15.4008,16.32832385,16.86269902,18.22149788
35.81108829,-0.5684,15.4002,0.08529,13.20855244,13.85073064,14.55265978,15.4002,16.32780157,16.86222608,18.22116506
35.84394251,-0.5684,15.3996,0.0853,13.20781017,13.85002389,14.55199775,15.3996,16.32727927,16.86175312,18.22083223
35.87679671,-0.5684,15.399,0.08531,13.20706793,13.84931716,14.55133574,15.399,16.32675698,16.86128016,18.22049939
35.90965092,-0.5684,15.3984,0.08532,13.20632571,13.84861045,14.55067373,15.3984,16.32623467,16.86080718,18.22016652
35.94250514,-0.5684,15.3978,0.08533,13.20558351,13.84790375,14.55001173,15.3978,16.32571235,16.86033419,18.21983364
35.97535934,-0.5684,15.3972,0.08534,13.20484134,13.84719707,14.54934974,15.3972,16.32519003,16.85986119,18.21950074
36.00821355,-0.5684,15.3966,0.08535,13.20409919,13.84649041,14.54868776,15.3966,16.3246677,16.85938818,18.21916783
36.04106777,-0.5684,15.396,0.08536,13.20335707,13.84578376,14.54802579,15.396,16.32414536,16.85891515,18.21883489
36.07392197,-0.5684,15.3954,0.08537,13.20261497,13.84507713,14.54736382,15.3954,16.32362302,16.85844212,18.21850194
36.10677618,-0.5684,15.3949,0.08538,13.20195865,13.84446044,14.54679636,15.3949,16.3232067,16.85807858,18.21828731
36.13963039,-0.5684,15.3943,0.08539,13.20121659,13.84375384,14.54613441,15.3943,16.32268434,16.85760552,18.21795433
36.1724846,-0.5684,15.3937,0.0854,13.20047456,13.84304726,14.54547247,15.3937,16.32216197,16.85713246,18.21762133
36.20533881,-0.5684,15.3931,0.08541,13.19973256,13.84234069,14.54481054,15.3931,16.3216396,16.85665938,18.21728832
36.23819302,-0.5684,15.3925,0.08542,13.19899057,13.84163414,14.54414861,15.3925,16.32111721,16.85618629,18.21695528
36.27104723,-0.5684,15.392,0.08543,13.19833436,13.84101753,14.54358119,15.392,16.32070086,16.8558227,18.21674058
36.30390143,-0.5684,15.3914,0.08544,13.19759243,13.84031101,14.54291928,15.3914,16.32017846,16.85534959,18.21640752
36.33675565,-0.5684,15.3908,0.08545,13.19685051,13.8396045,14.54225738,15.3908,16.31965606,16.85487647,18.21607444
36.36960986,-0.5684,15.3902,0.08547,13.19588121,13.83873105,14.54150052,15.3902,16.31924744,16.85458729,18.21611839
36.40246406,-0.5684,15.3897,0.08548,13.19522511,13.83811451,14.54093313,15.3897,16.31883106,16.85422366,18.21590363
36.43531828,-0.5684,15.3891,0.08549,13.19448328,13.83740806,14.54027126,15.3891,16.31830863,16.8537505,18.2155705
36.46817248,-0.5684,15.3885,0.0855,13.19374148,13.83670163,14.5396094,15.3885,16.31778619,16.85327733,18.21523735
36.50102669,-0.5684,15.388,0.08551,13.19308543,13.83608513,14.53904203,15.388,16.31736979,16.85291367,18.21502255
36.53388091,-0.5684,15.3874,0.08552,13.19234368,13.83537873,14.53838018,15.3874,16.31684733,16.85244048,18.21468937
36.56673511,-0.5684,15.3868,0.08553,13.19160194,13.83467235,14.53771834,15.3868,16.31632487,16.85196728,18.21435617
36.59958932,-0.5684,15.3863,0.08554,13.19094597,13.83405589,14.537151,15.3863,16.31590845,16.85160359,18.21414133
36.63244354,-0.5684,15.3857,0.08556,13.18997699,13.83318266,14.53639424,15.3857,16.31549975,16.85131429,18.21418515
36.66529774,-0.5684,15.3852,0.08557,13.18932107,13.83256624,14.53582691,15.3852,16.31508331,16.85095058,18.21397029
36.69815195,-0.5684,15.3846,0.08558,13.18857944,13.83185993,14.53516511,15.3846,16.31456082,16.85047733,18.21363702
36.73100616,-0.5684,15.384,0.08559,13.18783784,13.83115363,14.53450332,15.384,16.31403832,16.85000407,18.21330374
36.76386037,-0.5684,15.3835,0.0856,13.18718199,13.83053726,14.53393602,15.3835,16.31362186,16.84964033,18.21308883
36.79671458,-0.5684,15.3829,0.08561,13.18644043,13.82983099,14.53327424,15.3829,16.31309935,16.84916705,18.21275551
36.82956879,-0.5684,15.3824,0.08563,13.18555742,13.82904783,14.53261205,15.3824,16.31279663,16.8489872,18.21291764
36.862423,-0.5684,15.3818,0.08564,13.18481593,13.8283416,14.53195029,15.3818,16.3122741,16.8485139,18.21258429
36.8952772,-0.5684,15.3813,0.08565,13.18416017,13.8277253,14.53138302,15.3813,16.31185761,16.84815012,18.21236933
36.92813142,-0.5684,15.3808,0.08566,13.18350444,13.827109,14.53081575,15.3808,16.31144112,16.84778633,18.21215435
36.96098563,-0.5684,15.3802,0.08567,13.18276301,13.82640283,14.53015402,15.3802,16.31091856,16.84731299,18.21182096
36.99383983,-0.5684,15.3797,0.08569,13.1818802,13.82561979,14.52949189,15.3797,16.31061581,16.84713307,18.21198302
37.02669405,-0.5684,15.3791,0.0857,13.18113884,13.82491365,14.52883018,15.3791,16.31009324,16.84665971,18.21164959
37.05954825,-0.5684,15.3786,0.08571,13.1804832,13.82429742,14.52826295,15.3786,16.30967671,16.84629588,18.21143456
37.09240246,-0.5684,15.378,0.08572,13.17974189,13.82359132,14.52760126,15.378,16.30915413,16.8458225,18.2111011
37.12525668,-0.5684,15.3775,0.08574,13.17885924,13.82280839,14.52693917,15.3775,16.30885133,16.84564253,18.21126312
37.15811088,-0.5684,15.377,0.08575,13.17820368,13.82219221,14.52637197,15.377,16.30843478,16.84527867,18.21104805
37.19096509,-0.5684,15.3764,0.08576,13.17746245,13.82148616,14.5257103,15.3764,16.30791217,16.84480526,18.21071454
37.22381931,-0.5684,15.3759,0.08577,13.17680693,13.82087002,14.52514311,15.3759,16.30749561,16.84444138,18.21049945
37.25667351,-0.5684,15.3754,0.08579,13.17592445,13.82008719,14.52448108,15.3754,16.30719278,16.84426136,18.21066142
37.28952772,-0.5684,15.3748,0.0858,13.1751833,13.8193812,14.52381945,15.3748,16.30667014,16.84378791,18.21032786
37.32238193,-0.5684,15.3743,0.08581,13.17452786,13.8187651,14.52325228,15.3743,16.30625356,16.843424,18.21011273
37.35523614,-0.5684,15.3738,0.08582,13.17387245,13.81814902,14.52268513,15.3738,16.30583698,16.84306008,18.20989758
37.38809035,-0.5684,15.3733,0.08584,13.17299012,13.8173663,14.52202315,15.3733,16.30553411,16.84288002,18.21005952
37.42094456,-0.5684,15.3727,0.08585,13.17224907,13.81666038,14.52136155,15.3727,16.30501144,16.84240652,18.20972589
37.45379877,-0.5684,15.3722,0.08586,13.17159374,13.81604435,14.52079442,15.3722,16.30459483,16.84204257,18.20951071
37.48665297,-0.5684,15.3717,0.08588,13.17071153,13.81526171,14.52013248,15.3717,16.30429193,16.84186247,18.20967261
37.51950719,-0.5684,15.3712,0.08589,13.17005625,13.81464571,14.51956537,15.3712,16.30387531,16.8414985,18.20945741
37.5523614,-0.5684,15.3707,0.0859,13.16940099,13.81402974,14.51899826,15.3707,16.30345868,16.84113453,18.20924218
37.5852156,-0.5684,15.3702,0.08592,13.16851891,13.81324717,14.51833636,15.3702,16.30315575,16.84095439,18.20940406
37.61806982,-0.5684,15.3696,0.08593,13.16777803,13.81254136,14.51767482,15.3696,16.30263304,16.84048082,18.20907034
37.65092402,-0.5684,15.3691,0.08594,13.16712285,13.81192544,14.51710774,15.3691,16.30221639,16.84011681,18.20885508
37.68377823,-0.5684,15.3686,0.08596,13.1662409,13.81114295,14.51644588,15.3686,16.30191343,16.83993664,18.20901693
37.71663245,-0.5684,15.3681,0.08597,13.16558577,13.81052706,14.51587882,15.3681,16.30149677,16.83957261,18.20880165
37.74948665,-0.5684,15.3676,0.08598,13.16493066,13.80991119,14.51531176,15.3676,16.30108009,16.83920857,18.20858635
37.78234086,-0.5684,15.3671,0.086,13.16404883,13.80912879,14.51464994,15.3671,16.30077711,16.83902837,18.20874818
37.81519508,-0.5684,15.3666,0.08601,13.16339378,13.80851295,14.51408291,15.3666,16.30036042,16.83866431,18.20853285
37.84804928,-0.5684,15.3661,0.08602,13.16273875,13.80789712,14.51351588,15.3661,16.29994373,16.83830024,18.20831752
37.88090349,-0.5684,15.3656,0.08604,13.16185704,13.8071148,14.51285409,15.3656,16.29964072,16.83812,18.20847932
37.9137577,-0.5684,15.3651,0.08605,13.16120207,13.80649901,14.51228708,15.3651,16.29922401,16.83775591,18.20826396
37.94661191,-0.5684,15.3646,0.08606,13.16054711,13.80588323,14.51172008,15.3646,16.2988073,16.83739182,18.20804859
37.97946612,-0.5684,15.3641,0.08608,13.15966553,13.80510099,14.51105834,15.3641,16.29850426,16.83721154,18.20821037
38.01232033,-0.5684,15.3636,0.08609,13.15901063,13.80448525,14.51049135,15.3636,16.29808754,16.83684742,18.20799497
38.04517454,-0.5684,15.3631,0.08611,13.15812913,13.80370307,14.50982963,15.3631,16.29778448,16.83666712,18.20815674
38.07802874,-0.5684,15.3626,0.08612,13.15747429,13.80308736,14.50926267,15.3626,16.29736774,16.83630299,18.20794132
38.11088296,-0.5684,15.3621,0.08614,13.15659288,13.80230524,14.50860098,15.3621,16.29706466,16.83612266,18.20810307
38.14373717,-0.5684,15.3616,0.08615,13.15593809,13.80168957,14.50803403,15.3616,16.29664791,16.83575851,18.20788762
38.17659137,-0.5684,15.3611,0.08616,13.15528332,13.80107392,14.50746709,15.3611,16.29623114,16.83539434,18.20767216
38.20944559,-0.5684,15.3606,0.08618,13.15440204,13.80029187,14.50680544,15.3606,16.29592804,16.83521398,18.20783389
38.24229979,-0.5684,15.3601,0.08619,13.15374732,13.79967625,14.50623852,15.3601,16.29551126,16.8348498,18.20761841
38.275154,-0.5684,15.3597,0.08621,13.15295176,13.7989841,14.50567133,15.3597,16.29531423,16.83477902,18.20789867
38.30800822,-0.5684,15.3592,0.08622,13.1522971,13.79836852,14.50510443,15.3592,16.29489744,16.83441482,18.20768316
38.34086242,-0.5684,15.3587,0.08624,13.15141599,13.79758658,14.50444283,15.3587,16.29459431,16.83423441,18.20784487
38.37371663,-0.5684,15.3582,0.08625,13.15076139,13.79697104,14.50387594,15.3582,16.2941775,16.83387019,18.20762934
38.40657085,-0.5684,15.3577,0.08627,13.14988036,13.79618916,14.50321437,15.3577,16.29387434,16.83368976,18.20779104
38.43942505,-0.5684,15.3572,0.08628,13.14922581,13.79557365,14.50264751,15.3572,16.29345752,16.83332552,18.20757548
38.47227926,-0.5684,15.3568,0.08629,13.14865691,13.79504799,14.50217508,15.3568,16.29314679,16.83307087,18.20747848
38.50513347,-0.5684,15.3563,0.08631,13.147776,13.79426618,14.50151355,15.3563,16.29284361,16.83289042,18.20764016
38.53798768,-0.5684,15.3558,0.08632,13.14712153,13.79365073,14.5009467,15.3558,16.29242677,16.83252614,18.20742457
38.57084189,-0.5684,15.3553,0.08634,13.14624071,13.79286898,14.5002852,15.3553,16.29212357,16.83234566,18.20758623
38.6036961,-0.5684,15.3549,0.08635,13.14567191,13.79234338,14.49981281,15.3549,16.29181281,16.83209099,18.20748919
38.63655031,-0.5684,15.3544,0.08637,13.14479118,13.79156169,14.49915133,15.3544,16.2915096,16.83191049,18.20765085
38.66940451,-0.5684,15.3539,0.08638,13.14413681,13.7909463,14.49858452,15.3539,16.29109273,16.83154617,18.20743522
38.70225873,-0.5684,15.3535,0.0864,13.14334177,13.79025448,14.49801749,15.3535,16.2908956,16.83147528,18.20771545
38.73511294,-0.5684,15.353,0.08641,13.14268746,13.78963913,14.49745071,15.353,16.29047871,16.83111094,18.20749979
38.76796714,-0.5684,15.3525,0.08643,13.1418069,13.78885755,14.49678928,15.3525,16.29017546,16.8309304,18.20766143
38.80082136,-0.5684,15.3521,0.08645,13.141012,13.78816582,14.49622229,15.3521,16.28997831,16.83085948,18.20794166
38.83367556,-0.5684,15.3516,0.08646,13.14035778,13.78755053,14.49565553,15.3516,16.2895614,16.83049511,18.20772597
38.86652977,-0.5684,15.3511,0.08648,13.13947736,13.78676903,14.49499415,15.3511,16.28925812,16.83031454,18.2078876
38.89938399,-0.5684,15.3507,0.08649,13.13890878,13.78624359,14.49452183,15.3507,16.28894731,16.83005979,18.2077905
38.93223819,-0.5684,15.3502,0.08651,13.13802845,13.78546215,14.49386047,15.3502,16.28864402,16.82987919,18.20795212
38.9650924,-0.5684,15.3497,0.08652,13.13737434,13.78484693,14.49329375,15.3497,16.28822708,16.82951479,18.20773638
38.99794662,-0.5684,15.3493,0.08654,13.13657967,13.78415535,14.49272684,15.3493,16.28802988,16.82944381,18.20801661
39.03080082,-0.5684,15.3488,0.08655,13.13592561,13.78354016,14.49216013,15.3488,16.28761293,16.82907939,18.20780085
39.06365503,-0.5684,15.3484,0.08657,13.13513103,13.78284864,14.49159325,15.3484,16.28741572,16.82900839,18.20808108
39.09650924,-0.5684,15.3479,0.08659,13.13425093,13.78206734,14.49093196,15.3479,16.28711238,16.82882774,18.20824269
39.12936345,-0.5684,15.3475,0.0866,13.13368253,13.78154201,14.4904597,15.3475,16.28680153,16.82857294,18.20814553
39.16221766,-0.5684,15.347,0.08662,13.13280251,13.78076077,14.48979843,15.347,16.28649817,16.82839227,18.20830713
39.19507187,-0.5684,15.3465,0.08663,13.13214859,13.78014568,14.48923177,15.3465,16.28608119,16.8280278,18.20809131
39.22792608,-0.5684,15.3461,0.08665,13.13135422,13.77945429,14.48866495,15.3461,16.28588394,16.82795676,18.20837155
39.26078028,-0.5684,15.3456,0.08666,13.13070036,13.77883923,14.48809831,15.3456,16.28546693,16.82759227,18.20815571
39.2936345,-0.5684,15.3452,0.08668,13.12990607,13.77814789,14.48753151,15.3452,16.28526967,16.82752121,18.20843594
39.32648871,-0.5684,15.3448,0.0867,13.12911183,13.77745658,14.48696472,15.3448,16.2850724,16.82745015,18.20871619
39.35934291,-0.5684,15.3443,0.08671,13.12845805,13.77684158,14.48639811,15.3443,16.28465537,16.82708563,18.20850032
39.39219713,-0.5684,15.3439,0.08673,13.1276639,13.77615032,14.48583135,15.3439,16.28445809,16.82701455,18.20878056
39.42505133,-0.5684,15.3434,0.08675,13.12678423,13.77536931,14.4851702,15.3434,16.28415466,16.8268338,18.20894214
39.45790554,-0.5684,15.343,0.08676,13.12621609,13.77484415,14.48469802,15.343,16.28384375,16.82657891,18.20884491
39.49075976,-0.5684,15.3425,0.08678,13.12533652,13.77406319,14.48403689,15.3425,16.28354031,16.82639814,18.20900649
39.52361396,-0.5684,15.3421,0.08679,13.12476843,13.77353806,14.48356473,15.3421,16.28322938,16.82614324,18.20890924
39.55646817,-0.5684,15.3416,0.08681,13.12388893,13.77275716,14.48290363,15.3416,16.28292592,16.82596245,18.20907081
39.58932239,-0.5684,15.3412,0.08683,13.12309504,13.77206607,14.48233694,15.3412,16.28272859,16.82589132,18.20935107
39.62217659,-0.5684,15.3408,0.08684,13.12252703,13.77154099,14.4818648,15.3408,16.28241765,16.8256364,18.2092538
39.6550308,-0.5684,15.3403,0.08686,13.12164767,13.77076017,14.48120374,15.3403,16.28211416,16.82545557,18.20941537
39.68788501,-0.5684,15.3399,0.08688,13.1208539,13.77006916,14.4806371,15.3399,16.28191681,16.82538442,18.20969564
39.72073922,-0.5684,15.3395,0.08689,13.12028597,13.76954413,14.48016499,15.3395,16.28160585,16.82512948,18.20959835
39.75359343,-0.5684,15.339,0.08691,13.11940675,13.7687634,14.47950397,15.339,16.28130234,16.82494862,18.20975991
39.78644764,-0.5684,15.3386,0.08693,13.11861311,13.76807247,14.47893736,15.3386,16.28110496,16.82487745,18.21004019
39.81930185,-0.5684,15.3382,0.08694,13.11804526,13.76754749,14.47846527,15.3382,16.28079398,16.82462248,18.20994289
